Time,PacketSize,Protocol,Sender,Receiver
7.05654,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.0577,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.05933,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.06106,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.06212,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.06318,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.06448,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.06597,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.06774,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.06906,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.07047,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.07219,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.07341,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.07504,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.0763,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.07743,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.07874,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.08056,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.08195,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.08321,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.08474,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.08595,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.08753,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.08881,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.0903,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.09144,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.09299,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.0945,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.09585,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.09705,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.09842,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.10018,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.10145,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.1026,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.10395,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.10532,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.10711,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.10833,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.10984,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.11138,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.11283,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.11399,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.11544,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.11656,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.11773,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.11927,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.12055,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.12197,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.12335,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.12445,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.12604,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.12735,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.12875,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.1305,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.13215,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.13327,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.13479,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.1359,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.13733,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.13876,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.14042,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.14181,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.14336,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.14452,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.14587,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.14707,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.1484,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.14984,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.15112,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.15261,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.15399,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.15552,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.15731,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.15887,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.16051,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.16179,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.16343,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.16485,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.16653,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.16769,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.16947,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.17114,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.17263,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.1743,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.17576,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.17704,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.17815,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.17968,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.18129,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.18311,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.18424,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.18534,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.18648,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.18831,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.18937,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.19045,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.19176,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.19285,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.19411,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.19536,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.19658,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.19808,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.19935,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.20063,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.20227,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.20333,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.20446,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.20592,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.20709,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.20869,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.20983,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.21133,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.21248,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.21365,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.21495,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.21615,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.21782,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.21897,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.22044,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.22196,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.2232,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.22472,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.22601,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.22771,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.22919,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.23044,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.23191,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.23295,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.23421,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.23562,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.23679,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.23788,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.23948,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.2411,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.24218,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.24407,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.24521,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.24657,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.24787,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.249,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.25014,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.25126,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.25309,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.255,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.25634,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.25783,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.25891,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.26058,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.26203,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.26368,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.26495,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.26673,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.26812,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.26921,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.27031,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.27168,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.27302,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.2746,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.27603,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.27729,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.27879,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.2804,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.28193,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.28299,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.28481,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.28631,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.28747,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.28888,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.29003,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.29116,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.2923,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.29401,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.2954,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.29652,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.29774,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.29959,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.30125,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.30321,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.30429,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.30619,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3075,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.30868,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.31009,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.31134,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.31245,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3141,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.31531,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.31711,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.31836,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.31968,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.32123,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3229,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.32405,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.32537,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.32657,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.328,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.32907,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.33067,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.33174,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.33297,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.33416,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.33539,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.33669,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.33813,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.33921,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.34118,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.34275,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.34382,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.34514,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.34674,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.34792,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.34918,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.35043,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.35223,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.35351,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.35479,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.35643,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.35765,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3595,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.36055,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.36177,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.36325,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.36467,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.36598,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.36791,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.36946,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.37081,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.37204,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.37324,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.37463,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3758,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.37698,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.37807,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3793,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.38098,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.38216,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.38337,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.38447,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3864,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.38824,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.38959,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.39064,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3919,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.39312,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.39429,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.3956,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.39689,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.39827,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.39954,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.40105,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.4024,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.40396,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.40532,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.40653,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.40825,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.40983,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.41094,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.41206,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.41345,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.41514,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.41683,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.41797,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.41913,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.42085,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.42225,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.4234,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.42511,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.4262,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.4275,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.42895,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.43087,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.43233,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.43401,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.43538,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.43662,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.4383,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.43954,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.4408,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.44204,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.44402,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.44522,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.44692,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.4481,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.44972,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.45115,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.45243,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.45381,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.45535,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.45657,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.45798,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.4595,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.46102,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.46228,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.46386,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.46533,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.46648,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.46766,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.46903,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.47014,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.47146,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.47304,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.47432,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.47597,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.47731,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.47901,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.48072,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.48213,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.48367,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.48494,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.48611,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.48785,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.48923,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.49117,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.49239,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.49392,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.49549,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.49686,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.49806,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.49963,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.50078,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.50186,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.50319,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.50486,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.50593,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.50706,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.50825,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.50944,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.51068,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.51231,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.51374,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.51491,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
7.51632,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
